id;imdb_id;titulo;poster_path;puntuacion_media;votos;contgeneros;id_genero;id_genero;id_genero;id_genero;id_genero;id_genero;id_genero;id_genero
10735;tt0286788;What a Girl Wants;/ctYovWPdo7AYgYsLRR8WsNsRa2T.jpg;5,8;377;1;35;;;;;;;
10739;tt0313792;Anything Else;/3AORDBPSmgP6I0HRInPsylO4KWc.jpg;6,2;151;2;35;10749;;;;;;
10740;tt0337876;Birth;/d1X24rSfYIaQbjHhlOfOK7zDRtg.jpg;5,9;182;3;18;9648;53;;;;;
10741;tt0308055;Bobby;/a38CTs2mJ2uDHHH6mUJmuGH8RVI.jpg;6,4;120;2;36;18;;;;;;
10742;tt0331952;The Clearing;/pGh01z6ZgoKuLTdIjcbsqKZDbuQ.jpg;5,6;57;3;18;9648;53;;;;;
10743;tt0310910;Confidence;/tYLBs9gB7MjShvj7CJK62fkHpE.jpg;6,4;127;4;28;35;53;80;;;;
10744;tt0318374;The Cooler;/6H5B8BnNEDOFVe0mul1xtMdd2vS.jpg;6,7;90;2;18;10749;;;;;;
10747;tt0075029;The Outlaw Josey Wales;/59ywz8rQmXn4bl60WOMJddPc7z.jpg;7,4;303;2;18;37;;;;;;
10748;tt0964587;St. Trinian's;/7WkJDzTqWaw2j57Yx1KvoIb5eWA.jpg;5,6;148;3;35;10751;878;;;;;
10750;tt0103112;Toy Soldiers;/cBZM6h6Ng7vxBAzXyaOWUFbzdQ0.jpg;6,2;94;3;28;12;53;;;;;
10756;tt0338094;The Haunted Mansion;/gEAvUQ4357Fghaqthi7X3wK9Y9U.jpg;5,1;481;5;53;14;35;10751;9648;;;
10758;tt0473308;Waitress;/88FWNhsEvnCGELvUgQEpZ1E5nd5.jpg;6,6;132;1;35;;;;;;;
10759;tt0790804;The Comebacks;/cR9dn4Vbmw9nDZHlBSZcZJGQy41.jpg;4,9;45;1;35;;;;;;;
10760;tt0815244;Sydney White;/7gWssDrFkEekZidyu82u0OWaoyq.jpg;6;242;1;35;;;;;;;
10761;tt0866439;Made of Honor;/676inzl4mQBKdXTfkv6XCXGCi4.jpg;6;410;2;35;10749;;;;;;
10762;tt0364751;Without a Paddle;/oZDbFtTnTwW5GSfyaGFGaYxDBgD.jpg;5,3;217;4;28;12;35;53;;;;
10763;tt0205271;Dr. T and the Women;/tt9CtNWopghlhkL8FpNwCdNXRQA.jpg;4,6;70;3;35;18;10749;;;;;
10764;tt0830515;Quantum of Solace;/6mlNx0Jiqhg3D7NlANT9pidsgPJ.jpg;6,1;3015;4;12;28;53;80;;;;
10765;tt0081375;Private Benjamin;/prlM1orr542htKHpWEqCOngYLn6.jpg;6;103;1;35;;;;;;;
10766;tt0077394;Damien: Omen II;/gXpCjRUqgWDxufXqt34qyVweJnQ.jpg;6,1;170;4;28;18;27;53;;;;
10768;tt0082377;Omen III: The Final Conflict;/6vbza8mUbfDiBqqYJMfsLSVIAvn.jpg;5,5;132;3;18;27;53;;;;;
10771;tt0290095;The Tuxedo;/yDjNnQvyGLTOl9656dGOpxPAva3.jpg;5,3;494;4;53;28;35;878;;;;
10773;tt0413015;Mrs Henderson Presents;/ekwdY6HN0t4CQYJzulgwIGOnydB.jpg;6,4;62;2;35;18;;;;;;
10774;tt0074958;Network;/nFovf0eUlbdGRqjdxETFunUAtI0.jpg;7,8;391;1;18;;;;;;;
10776;tt0091419;Little Shop of Horrors;/bxRm8F7rnCsVDyrNh3K9yIFFBKL.jpg;6,7;389;3;27;35;10402;;;;;
10778;tt0243133;The Man Who Wasn't There;/x1K4OPGNNB9Ye9Ob2OcdBUIXUno.jpg;7,4;366;2;80;18;;;;;;
10779;tt0116365;The Frighteners;/cS3QPtMsE1jsEWUww5WsPE275Jb.jpg;6,7;413;2;27;35;;;;;;
10780;tt0093693;Overboard;/bqLXZlLJcsYDn7JZIAkYGnJAUeb.jpg;6,7;240;2;35;10749;;;;;;
10781;tt0420294;The Texas Chainsaw Massacre: The Beginning;/9elCJIG1TOJ0wew3JVx5ZMkHq5w.jpg;5,9;412;1;27;;;;;;;
10782;tt0264395;Basic;/9Q2SBtfA3pceh5rjB8CfQImY78H.jpg;6,2;290;5;28;18;9648;53;80;;;
10783;tt0219952;Lucky Numbers;/gT7MqsLVUYYRDeBXTvhnJgPxgM3.jpg;4,9;53;6;28;12;35;80;10749;53;;
10784;tt0068327;Cabaret;/qVMZrwZNJCiGpbpjsxdtzmVPH1M.jpg;7,4;210;3;18;10402;10749;;;;;
10785;tt0044121;The Thing from Another World;/jb4gPm7A5nKikStVu5IiRw3vqzd.jpg;6,9;142;2;27;878;;;;;;
10786;tt0075147;Robin and Marian;/bOtNEFCIuKFp4m7NyrBuHGT6cue.jpg;6,6;51;4;28;12;18;10749;;;;
10787;tt0024184;The Invisible Man;/AsS9SAqsSeClPMkEovBdfSjRuKx.jpg;7,3;151;2;27;878;;;;;;
10790;tt0475937;The Abandoned;/1VMr5gfZt6lsjtGQkvHIKm7od62.jpg;5,4;64;2;27;53;;;;;;
10794;tt0063415;The Party;/pC6FB4fLIVRCpMzIbUf1xOVobmz.jpg;7,3;160;1;35;;;;;;;
10796;tt0267804;The One;/baw9Zdb1zJDWs4iJBrmfWKnx62p.jpg;5,7;445;3;28;878;53;;;;;
10802;tt0114436;Showgirls;/7O2SxrsXYaGFZ5cZgJF0Ab5SV5J.jpg;4,9;261;1;18;;;;;;;
10803;tt0074812;Logan's Run;/iBtkwot48QkgYpPfjceCgyK1Rhz.jpg;6,6;272;4;12;28;10749;878;;;;
10804;tt0102216;King Ralph;/elzIjoCWAX3sSWVTrH82IAfnCPg.jpg;5,3;88;2;35;10751;;;;;;
10805;tt0086361;Staying Alive;/pZS3K6My4UDwVzwTkEpAo0JXjZt.jpg;4,7;93;4;18;28;10402;10749;;;;
10806;tt0119360;In & Out;/8c3JSfYkEAvwMam8GKfdAtjMeA1.jpg;6,3;181;2;35;10749;;;;;;
10808;tt0240462;Dr. Dolittle 2;/aecUc1LobMV56Doj99ZvJR2dXgG.jpg;4,9;422;4;35;10751;10749;14;;;;
10817;tt0484039;Glue;/k02f4ES4QBaQ7okgy8JNEpaA2S9.jpg;6,2;6;2;18;10769;;;;;;
10821;tt1166085;120;/uWH4X68Slp9PTcEnZLd5NHvRdc.jpg;7,5;2;3;36;18;10752;;;;;
10822;tt0379976;Savage Grace;/zVM3178x9AIsMjHVtu34CKfa8JI.jpg;5,7;60;1;18;;;;;;;
10823;tt0087050;Children of the Corn;/zH77CDSRPeYfZZJyyKSt84j62m8.jpg;5,6;243;4;18;14;27;53;;;;
10824;tt0112625;Candyman: Farewell to the Flesh;/yYIMENwSbHM6mt3pSkoAV5RqSHR.jpg;5;64;1;27;;;;;;;
10829;tt0259685;Tremors 3: Back to Perfection;/cC9z8aQMtuxdTfvRzM9MHGCo8A1.jpg;5,4;149;5;28;35;27;878;53;;;
10830;tt0117008;Matilda;/vddUwPL3L8MBH4FrEDCAZM9T6sj.jpg;6,9;892;3;35;10751;14;;;;;
10831;tt0083851;The Draughtsman's Contract;/tHSv9Zq0llNGTMMIlKeLp5sTBnF.jpg;6,9;44;3;35;9648;10749;;;;;
10833;tt0125022;Heartbreakers;/2yiDk4RnGL01HvMxXu96J4zmjle.jpg;5,8;256;3;80;35;10749;;;;;
10836;tt0264508;Dagon;/gsR5VEANjQI1Cl7GMRpnH7Cv0zi.jpg;6,4;79;3;14;27;53;;;;;
10837;tt0099472;DuckTales: The Movie - Treasure of the Lost Lamp;/dPikP4LLcw2JV2LSBKKVtcl5d4v.jpg;6,7;201;5;12;16;10751;35;14;;;
10841;tt0078320;Steiner - Das Eiserne Kreuz Teil II;/7Npx6BRFwtvmzAVadOV9EsrZn1R.jpg;6,8;4;2;18;36;;;;;;
10843;tt0088680;After Hours;/s5XkBqUMwE0wQv9NY0XERs64cgs.jpg;7,4;251;3;35;53;18;;;;;
10844;tt0839938;Out of the Blue;/5b5wOjD2QV4xru7tKvqp5HAqRyk.jpg;5,9;18;1;18;;;;;;;
10845;tt0264323;2001 Maniacs;/iaNyu2g37ZNGlFLSmAxZ9TzvTPd.jpg;4,9;70;2;35;27;;;;;;
10847;tt0100054;Lord of the Flies;/5qoLGdWbhe3lhvAbQmKsOK9I4y9.jpg;6,5;143;3;12;18;53;;;;;
10849;tt0089853;The Purple Rose of Cairo;/nWMT2WBzPtrXdjPlb28PFSrBGd0.jpg;7,3;206;3;14;35;10749;;;;;
10851;tt0365686;Revolver;/jscEs0gtxoAwKcF4509oYAFDXIw.jpg;6,3;415;4;18;53;80;9648;;;;
10854;tt0470000;Wicked Little Things;/7xjhaIO83m14N2JZr0skZTpjVw5.jpg;4,8;60;2;14;27;;;;;;
10857;tt0090315;When the Wind Blows;/xRazwiqCXa3Te55ZnJGrdyIsC8X.jpg;7,4;71;4;16;35;18;10752;;;;
10858;tt0113987;Nixon;/cICkmCEiXRhvZmbuAlsA5D9B2rK.jpg;7,1;72;2;36;18;;;;;;
10859;tt0094025;Stakeout;/mebNeZVBpbqQ0PWx2cs95TwhBkS.jpg;6,3;116;3;28;35;10749;;;;;
10860;tt0098384;Steel Magnolias;/dxuEXH91o2sau7V8auiour1nEvv.jpg;7,1;146;3;35;18;10749;;;;;
10861;tt0117011;Maximum Risk;/sFqiNcytKYQgyBL8yyLHpd80roV.jpg;5,3;104;3;28;12;53;;;;;
10862;tt0186894;Bounce;/9xu1oqDd0tZfHkZkrbH0uG65njA.jpg;5,5;120;2;18;10749;;;;;;
10863;tt0082351;Eye of the Needle;/qunJ4O5C4oHxfOjZUWTFKKAatlJ.jpg;6,4;49;4;28;18;10749;53;;;;
10865;tt0230011;Atlantis: The Lost Empire;/9kbLIQEj99g5Hb9g1IG3VNdtt3h.jpg;6,7;1257;4;16;10751;12;878;;;;
10866;tt0206314;Joy Ride;/q8y2T2LvJV0mvia1RA9pS1K33GR.jpg;6,3;328;3;9648;53;18;;;;;
10868;tt0094608;The Accused;/pnVcMHjcNCJ7u3pokJGAXVpJT7D.jpg;6,8;130;1;18;;;;;;;
10869;tt0071607;Herbie Rides Again;/1zwUtG1kwpJGtVqidpOrarswUB0.jpg;5,9;77;4;10749;35;10751;14;;;;
10871;tt0119210;Switchback;/cGUECqzHTEmzfMmvqDAG7wI6reQ.jpg;5,8;52;4;28;12;9648;53;;;;
10872;tt0110955;The Ref;/njp8Vyx77uCJsGIwnIfu4zfBwFR.jpg;6,7;99;1;35;;;;;;;
10873;tt0189998;Shadow of the Vampire;/cff7lGek3gJ4fh68547ki9PA6cq.jpg;6,6;149;2;18;27;;;;;;
10874;tt0117110;Muppet Treasure Island;/5A8gKzOrF9Z7tSUX6xd5dEx4NXf.jpg;6,5;93;5;28;35;10402;10751;12;;;
10875;tt0097322;The Fabulous Baker Boys;/6VHmsgpQNOjkC7p40HOjsFnAW0v.jpg;6,5;79;3;10402;18;10749;;;;;
10876;tt0180073;Quills;/4fz5LDFsapXDJVLsy2jh5VPZtR0.jpg;6,8;129;1;18;;;;;;;
10877;tt0242445;Exit Wounds;/ioPpykV342e0zIuqbJxdOwcMZMS.jpg;5,3;111;3;28;80;53;;;;;
10878;tt0239948;Saving Silverman;/8JFs7ENQqCwG0FF3S1z5IobY1oE.jpg;5,4;155;3;35;80;10749;;;;;
10879;tt0110093;I Love Trouble;/kOiWROfIm3Drk4EHr4XdNKNk5oZ.jpg;5,3;41;3;28;35;10749;;;;;
10882;tt0053285;Sleeping Beauty;/iFJGafuB2f2IJWG2EmdtUpgfAn6.jpg;6,8;1332;4;14;16;10749;10751;;;;
10884;tt0819354;10 Questions for the Dalai Lama;/ZeD6Ipj7qJPTVMSpOF3PCkSrVo.jpg;6,3;3;1;99;;;;;;;
10885;tt0482599;Shutter;/sfJpyVioSAUTQgHk86WJja2bxM4.jpg;5,3;184;3;27;9648;53;;;;;
10889;tt0080798;Gloria;/wQjappShsygwnZntluaHEYGkun8.jpg;7,2;35;4;18;28;53;80;;;;
10890;tt0083131;Stripes;/nqfLX1bJLUlZnfflqpUIWrGQwSv.jpg;6,5;253;2;28;35;;;;;;
10891;tt0334541;Tremors 4: The Legend Begins;/gHyIHWdPkO7Sh06fjxcmT9q6HLm.jpg;5,4;108;4;28;35;27;37;;;;
10894;tt0303361;May;/kUaoxNyLFhZ8tOKFXu4xQnZJYxa.jpg;6,3;153;4;18;27;53;10749;;;;
10895;tt0032910;Pinocchio;/7HI8FD4glaWdYqCF0kReT1N56Bi.jpg;6,9;1412;2;16;10751;;;;;;
10896;tt0094155;Tin Men;/7ZbgkUI9fKrv7vCGE16NJVT5xMr.jpg;6,8;38;2;35;18;;;;;;
10897;tt0110366;The Little Rascals;/bYpc0diOR3nk9yZeDXEHmsjuKjI.jpg;6,3;214;3;10749;35;10751;;;;;
10898;tt0240684;The Little Mermaid II: Return to the Sea;/bjqp9REebK6Iwu2dOBWEAs8J7nm.jpg;5,9;342;2;10751;16;;;;;;
10900;tt0409345;Surveillance;/6VZuN7u0scTVStPACvUsTZ0ax8E.jpg;6;111;3;27;53;9648;;;;;
10905;tt0089543;The Man with One Red Shoe;/nU2edOxptmFU78ie310rnDmfXfx.jpg;5,4;74;2;28;35;;;;;;
10906;tt0105128;Pet Sematary II;/iaWnUo0RNDMg3uGSVrFtvlxH7EB.jpg;5;107;1;27;;;;;;;
10907;tt0029843;The Adventures of Robin Hood;/lEx5IKjqwYS7PcGnIXivYaDMzQr.jpg;7,6;170;3;28;12;10749;;;;;
10908;tt0139151;Inferno;/pKVhQ828Am9unnp5GGLvbXDxptg.jpg;5,1;52;3;28;18;10749;;;;;
10909;tt0107302;Kalifornia;/2mKtsNtQ2yMZPrBL1wXWzolvxaZ.jpg;6,5;209;2;53;80;;;;;;
10910;tt0044926;Moulin Rouge;/mdXL304JJhIioZiWp3KBng0te6l.jpg;6,5;17;2;18;10402;;;;;;
10911;tt0054953;The Guns of Navarone;/4REb08G4Bk00lp9TFWjC6iEsStZ.jpg;7,3;191;4;28;12;18;10752;;;;
10912;tt0078753;All Quiet on the Western Front;/oFVbYL3EL1N2uJWjFihSJTiC6pP.jpg;5,9;34;3;18;36;10752;;;;;
10913;tt0342272;Dear Wendy;/wRLSYdB1a5wO5WCII4H5AAfmqxX.jpg;5,6;33;4;35;80;18;10749;;;;
10916;tt0146455;Babylon 5: A Call to Arms;/o4HS0KZl0Rny1reNx6gRKEDsyOk.jpg;6,9;36;4;28;18;878;12;;;;
10917;tt0100797;Too Young to Die?;/4L0BapEctIHvneJurG6pUqwF2y2.jpg;5,2;18;2;80;18;;;;;;
10918;tt0298504;Plots with a View;/1Ilt726vFysLWvknRUjmYNXG2kd.jpg;6,2;30;2;35;10749;;;;;;
10921;tt0146247;Babylon 5: The River of Souls;/yZ9sQ5qTbF4a1rkddqEAKNFzuRD.jpg;6,1;29;4;28;18;878;12;;;;
10922;tt0308383;The Human Stain;/ajmYYt8KGXn8a7Boew0D6VvlN5q.jpg;6,1;124;3;18;53;10749;;;;;
10923;tt0313911;Agent Cody Banks;/bVw0GpAhBvnlZcySdmNvwmcHgjO.jpg;5;289;1;28;;;;;;;
10925;tt0089907;The Return of the Living Dead;/1vydUitzC8W8W5oNevEArCltydJ.jpg;7,3;270;2;35;27;;;;;;
10929;tt0310357;Willard;/81ZNmZg8cwa408HYMk16oBM4Cnx.jpg;5,8;82;1;27;;;;;;;
10934;tt0328589;Under the Tuscan Sun;/z5mqOKxS8R9mnzyRulIbMX0U6kG.jpg;6,4;178;1;10749;;;;;;;
10935;tt0080855;Heaven's Gate;/sG8bBoqX0gZQBoYNBSwqCtMRJli.jpg;6,5;56;4;28;18;36;37;;;;
10937;tt0092618;Barfly;/wjRwVTQ9RdgXRl7Lg930Tb2hqRC.jpg;7,3;80;3;35;18;10749;;;;;
10938;tt0115640;Beautiful Thing;/8z1ZkZoznIGLyx4xHEaQNZqG63D.jpg;7,3;76;3;35;18;10749;;;;;
10940;tt0120711;Babylon 5: In the Beginning;/6sYAd4rOPCwz6vjzlgWs3iNjSnX.jpg;7,3;46;4;28;18;878;12;;;;
10941;tt0121804;Babylon 5: Thirdspace;/7MDbTFO2qqQ7gCE3o7jJG5neLp3.jpg;6,4;39;4;28;18;878;12;;;;
10942;tt0106336;Babylon 5: The Gathering;/xSMIQLKzTDqyO0fV01Hm4xe8djT.jpg;6,4;57;3;878;28;12;;;;;
10943;tt0294594;The Gathering;/7yOGPXp3afx1P9JjH9LHUEPYYrK.jpg;5,1;39;2;27;53;;;;;;
10944;tt0199626;In the Cut;/iKKrASV3chFhbjip0Knu2GQr7SJ.jpg;4,7;93;2;9648;53;;;;;;
10945;tt0091306;Jumpin' Jack Flash;/nZcBdD3HRA6PPvfDY9UL0PWS5hi.jpg;5,9;86;3;10749;35;53;;;;;
10946;tt0393597;Earth;/4z1RrShv0f0bpA8jSZfFeMH0jdS.jpg;7,5;136;1;99;;;;;;;
10947;tt0475293;High School Musical;/lkcc7eC4qTbhE2DBnoVpGg2ZeM9.jpg;6,1;1048;5;35;18;10751;10402;10770;;;
10948;tt0082406;The Fox and the Hound;/hDXg3U4eCxuqvrb7BEDXj2tAsdK.jpg;7;884;4;12;16;18;10751;;;;
10949;tt0040662;Oliver Twist;/raZTaBo4f7Leo7JMZspBiDH6Pr0.jpg;7,5;36;3;12;18;10751;;;;;
10950;tt0277027;I Am Sam;/gr0jLIUd5Os0RAFH9U5iZMpQ5cw.jpg;7,2;542;1;18;;;;;;;
10952;tt0102526;New Jack City;/txv0O2JFb2FimlR3Afhzc1z2Gas.jpg;6,3;134;3;53;80;18;;;;;
10955;tt0265651;Ripley's Game;/zk522u9U5wmXplwLZLddf30qClI.jpg;6,6;70;2;80;53;;;;;;
10956;tt0245686;Joe Dirt;/8FKSjl4cEg4OEyWdCTjqAT8M6qv.jpg;5,5;247;5;9648;12;35;10749;18;;;
10957;tt0088814;The Black Cauldron;/ul51Bblm9tSaUh0vvhTRLW9xmJo.jpg;6,5;228;1;16;;;;;;;
10960;tt0117397;Project: ALF;/5rHFiXiCbgJXxDeR5Rb6Pw4bXVO.jpg;5,1;10;3;35;10751;878;;;;;
10961;tt0437857;Behind the Mask: The Rise of Leslie Vernon;/vie8a3z219Zsw81eAsM58B6VFEn.jpg;6,6;105;3;35;27;53;;;;;
10970;tt0075222;Silent Movie;/wajNlrVDkryVGTzDz9vZE6XKZnC.jpg;6,7;79;1;35;;;;;;;
10971;tt0051994;A Night to Remember;/6fDhJAz6AuYWj3hAnvUL42Xlxfj.jpg;7,5;45;3;18;28;36;;;;;
10972;tt0261983;Session 9;/mWwrWhPHiHSoCWUkYcq4GplRF6V.jpg;6,2;255;2;27;9648;;;;;;
10973;tt0046876;Creature from the Black Lagoon;/hQ3k0gAh2Hv2uqrMff0gqxZDJKy.jpg;6,7;152;3;12;27;878;;;;;
10978;tt0269389;Jalla! Jalla!;/z2rNpUDsEODLAjuL8JsQM6ITB9S.jpg;5,9;32;2;35;18;;;;;;
10981;tt0298482;Nothing;/wgHcU0xp1txh21S9qdUUUr0d65x.jpg;5,8;38;3;35;14;878;;;;;
10982;tt0443536;Hoodwinked!;/cx7CmTKBa5sgZqLp6680CdMrZc1.jpg;6;491;3;16;35;10751;;;;;
10984;tt0242998;Valentine;/z5JhMLL9Atb6ukKex4K76l5gIxa.jpg;5;114;2;27;53;;;;;;
10985;tt0241760;The New Guy;/uqUVToyQmcqBqm7USWEQIYDNERd.jpg;5,7;155;2;35;10751;;;;;;
10987;tt0113253;Halloween: The Curse of Michael Myers;/8Tw5IttoEATGD2FHhcG9bDzqwbi.jpg;5;173;2;27;53;;;;;;
10988;tt0116095;Diabolique;/woBHA1Obn53zziO6h0N9340SGMv.jpg;5,4;74;4;18;27;9648;53;;;;
10990;tt0117107;Mulholland Falls;/hZRbWIPqVlp1fslaAmC2WOWNjBU.jpg;6,2;73;3;18;9648;53;;;;;
10992;tt0239395;Cats & Dogs;/1RLlzNwnrpMMNFt71OVFAnJp6ww.jpg;5;363;2;35;10751;;;;;;
10994;tt0283139;White Oleander;/etAtNR0WN8IUWfJrgW89D8nKf6x.jpg;7,2;111;1;18;;;;;;;
10996;tt0243585;Stuart Little 2;/cIZb3d1kRcmywmoYFQKhMBqvoZt.jpg;5,4;632;4;10751;12;16;35;;;;
10998;tt0093010;Fatal Attraction;/qHditPFIFCbXJKGLTPzvIagg6XD.jpg;6,6;305;5;10749;18;53;27;9648;;;
10999;tt0088944;Commando;/ggVVcXvlLqFOK6lEkD8G2aDarDb.jpg;6,4;753;3;28;12;53;;;;;
11000;tt0115685;The Birdcage;/wRTkvqRTB05gcGInsnGqVgLkb3t.jpg;6,7;303;1;35;;;;;;;
11001;tt0181316;Blue Streak;/jek2osBtFhzU6Hjj7yp1egOtbqO.jpg;6,1;359;3;28;35;80;;;;;
11002;tt0087365;Greystoke: The Legend of Tarzan, Lord of the Apes;/1h56gmvKPma5c26McNisga1B2pG.jpg;6;111;4;12;18;28;10749;;;;
11003;tt0120888;The Wedding Singer;/t4M6RrwBQKTqbnG9vqG339G7FCC.jpg;6,5;603;2;10749;35;;;;;;
11004;tt0185014;Wonder Boys;/aajFu5pK4YqBLKEkZzSBpJjoG68.jpg;6,9;165;2;35;18;;;;;;
11005;tt0099077;Awakenings;/6vkJhhd9h9QxMGHYQjVY1fY5XSI.jpg;7,6;568;1;18;;;;;;;
11006;tt0076729;Smokey and the Bandit;/yjhrtTAIxt6HpuckQjXEbmhGTIa.jpg;6,8;197;3;28;12;35;;;;;
11007;tt0349205;Cheaper by the Dozen;/qdbC2M1WCY310tmbraIoxbd32TT.jpg;6;725;1;35;;;;;;;
11008;tt0110443;Major Payne;/tCgBOpglqgg478AIy9wYfZ7choY.jpg;6,1;164;3;12;35;10751;;;;;
11011;tt0110989;RiÂ¢hie RiÂ¢h;/hbNmaqJcjg4ChZ5vvfQpNzizoiR.jpg;5,4;426;2;35;10751;;;;;;
11012;tt0104237;Damage;/cmR8sXNPjvIgxuffM2sb4yaeC4W.jpg;6,7;76;2;18;10749;;;;;;
11013;tt0274812;Secretary;/dZaTYgy6sc6Z8ylaKdXw8yq5sRv.jpg;6,8;378;3;35;18;10749;;;;;
11015;tt0120004;The Relic;/jD853TWyJYuksMldrFWaXMovRg0.jpg;5,8;130;3;27;9648;53;;;;;
11016;tt0040506;Key Largo;/9Uyzz2JJZjMIaD4sOMyan4v95eR.jpg;7,6;124;3;80;18;53;;;;;
11017;tt0112508;Billy Madison;/5mP8F0NYSVrwrlWRCSD4uywMNnX.jpg;6,2;464;1;35;;;;;;;
11018;tt0090350;Year of the Dragon;/2VNpJhcfHXKqTCx7HDZJv3SJ3Fh.jpg;6,5;70;4;28;80;18;53;;;;
11019;tt0365109;Deep Blue;/pNpCvr5nc1bYdGukv6WcnG47qnt.jpg;5,6;17;1;99;;;;;;;
11020;tt0073540;Picnic at Hanging Rock;/7BAXwmFN4pZDNb9N6kzmAAwdssi.jpg;7,1;156;3;53;18;9648;;;;;
11022;tt0272207;Narc;/e4Nn2EBJI3QETADT0cuNaWC9nYv.jpg;6,8;144;4;28;80;18;53;;;;
11023;tt0328538;Thirteen;/6DovUDPK1ednXrc2klOAxABZzLe.jpg;6,6;355;2;80;18;;;;;;
11024;tt0331632;Scooby-Doo 2: Monsters Unleashed;/vEp6qw25qY2n03O9EaeiWNv89vb.jpg;5,4;519;4;9648;14;12;35;;;;
11025;tt0363282;New York Minute;/2BW57DL4NRtLrtHbm8KX3NTK4yU.jpg;5,6;191;1;35;;;;;;;
11026;tt0204313;Exorcist: The Beginning;/6ZX7GVR6uTTNzYPMNeECXjytAPa.jpg;4,7;189;3;27;9648;53;;;;;
11027;tt0082934;The Postman Always Rings Twice;/p0g8mKDx52ObdNQLhembcMavqeI.jpg;6,4;115;3;10749;80;18;;;;;
11028;tt0092654;The Big Easy;/smJOOwxpCz4j7fTYm3zqlNTkRjK.jpg;6,2;52;4;18;28;80;9648;;;;
11030;tt0086637;Zelig;/5dgjgBMWHcOrXL7EbGnU73WpXNB.jpg;7,4;209;1;35;;;;;;;
11031;tt0088258;This Is Spinal Tap;/2VDPeoPJ2bKdmfuJxxCktx1hr5g.jpg;7,6;413;2;35;10402;;;;;;
11033;tt0080661;Dressed to Kill;/b9RHUexTE6MT5x6iZ2Wmq56H1cJ.jpg;6,8;159;3;27;9648;53;;;;;
11034;tt0071577;The Great Gatsby;/9MLgkjflekg2b1CKMgRZrpMLqDs.jpg;6,2;144;2;18;10749;;;;;;
11036;tt0332280;The Notebook;/gMfstesBXKdsHToAUXVPHujUDfb.jpg;7,7;3163;2;10749;18;;;;;;
11037;tt0091278;Iron Eagle;/Wav0BfhK8dXQGhGbkhnL7MlLl3.jpg;4,8;64;3;28;53;10752;;;;;
11040;tt0065988;Little Big Man;/gXqYGKMrAqMkmlpPh1rzwYZi7eH.jpg;7,5;128;3;12;37;36;;;;;
11041;tt0106400;The Beverly Hillbillies;/idzXsphp93p4a2CurbjACcqTVMq.jpg;5;86;1;35;;;;;;;
11044;tt0106307;Arizona Dream;/xhkLDOOE8eTBtky7bLD9YBiklBa.jpg;7,2;170;4;14;35;18;10749;;;;
11045;tt0316732;Taxi;/7ACo6yQbtXjt5bP1EPhkShAizgc.jpg;4,8;245;4;53;28;35;80;;;;
11046;tt0065207;Where Eagles Dare;/qzStZhn0gR1glcYHRZ7b3vPsTIJ.jpg;7,4;233;5;12;18;28;36;10752;;;
11049;tt0368667;Interstella 5555: The 5tory of the 5ecret 5tar 5ystem;/fn3AoaLWk73JClI96jiRojpy21p.jpg;7,4;79;3;878;10402;16;;;;;
11050;tt0086425;Terms of Endearment;/zGl7KwZX8LQQAdYaaYawTFF6HKY.jpg;6,9;178;2;18;35;;;;;;
11051;tt0095497;The Last Temptation of Christ;/dutPJWBeQgdfjRqeKojqmyIdXFd.jpg;7;206;1;18;;;;;;;
11052;tt0403703;Yu-Gi-Oh! The Movie;/pgtYREPQ9iH6kZntaFzwcNVzIGc.jpg;5,4;71;8;12;14;16;28;35;53;878;10751
11054;tt0095270;Hairspray;/awlcy51BoQxqxI6M6hqaQyUeEDj.jpg;6,6;102;3;35;10751;10402;;;;;
11056;tt0273517;Darkness;/qzvLknSK4qyAb6lugJgnffS6aTa.jpg;5,6;114;1;27;;;;;;;
11058;tt0335121;Godsend;/6ma5D4uW33tu9LWBH2G0wGuzUkL.jpg;4,7;114;4;18;27;878;53;;;;
11059;tt0317676;House of the Dead;/4Z1m6Q5n5GqZB3FcZqdZjPTl0vk.jpg;2,8;106;3;27;28;53;;;;;
11060;tt0099850;Internal Affairs;/j3Lk53GMp0EH9jFBrjd6Y04yyAO.jpg;6,5;71;2;80;18;;;;;;
11062;tt0115907;City Hall;/ttdjD9NpxXsTJidPT3o1Gk0oTkG.jpg;6;67;2;18;53;;;;;;
11064;tt0088850;Brewster's Millions;/nt7zLmrTOmcCC74r4JNrGYvlDbV.jpg;6,5;144;1;35;;;;;;;
11065;tt0184791;O;/5tBxJ030QaIcPRdGxIE7kgZdyA5.jpg;5,8;75;3;18;10749;53;;;;;
11066;tt0103859;Boomerang;/3dDufFHAuVXpfMdXkDUC0M0Y5TL.jpg;5,4;139;2;35;10749;;;;;;
11067;tt0110442;Major League II;/yTKCbUU67aHmqqy7ZiPvpPLiYvE.jpg;5,2;83;1;35;;;;;;;
11068;tt0105415;Singles;/lnZ8W60Cjd3EWs7ty6rJk1K1Qiw.jpg;6,6;106;3;35;18;10749;;;;;
11069;tt0114720;Tremors 2: Aftershocks;/paM021FyQsgsErxRa7ywRz7EQCv.jpg;5,9;209;4;27;28;35;878;;;;
11071;tt0047573;Them!;/ndYEgAzS01AlrUr4yetiJYOVMz1.jpg;6,8;111;3;878;9648;27;;;;;
